DOEID,NWEIGHT,REGIONC,DIVISION,UATYP10,HDD65,CDD65,TYPEHUQ,YEARMADERANGE,TOTSQFT_EN,TOTHSQFT,TOTCSQFT,STORIES,NCOMBATH,NHAFBATH,BEDROOMS,TOTROOMS,PRKGPLC1,WINDOWS,WINFRAME,TYPEGLASS,ADQINSUL,DRAFTY,HIGHCEIL,CELLAR,CRAWL,CONCRETE,BASEFIN,ATTIC,ATTICFIN,WALLTYPE,ROOFTYPE,FUELHEAT,EQUIPM,EQUIPAGE,FUELAUX,NOHEATBROKE,NOHEATBULK,NOHEATDAYS,HEATCNTL,TEMPHOME,TEMPNITE,TEMPGONE,ACEQUIPM_PUB,ACEQUIPAGE,BTUEL,BTUNG,BTULP,BTUFO,TOTALBTU,KWH,CUFEETNG,GALLONLP,GALLONFO,TOTALBTUSPH,DOLLAREL,DOLLARNG,DOLLARLP,DOLLARFO,TOTALDOL,NHSLDMEM,HHAGE,HHSEX,EDUCATION,ELPAY,NGPAY,PAYHELP,SCALEE,SCALEG,NWEIGHT1,NWEIGHT2,NWEIGHT3,NWEIGHT4,NWEIGHT5,NWEIGHT6,NWEIGHT7,NWEIGHT8,NWEIGHT9,NWEIGHT10,NWEIGHT11,NWEIGHT12,NWEIGHT13,NWEIGHT14,NWEIGHT15,NWEIGHT16,NWEIGHT17,NWEIGHT18,NWEIGHT19,NWEIGHT20,NWEIGHT21,NWEIGHT22,NWEIGHT23,NWEIGHT24,NWEIGHT25,NWEIGHT26,NWEIGHT27,NWEIGHT28,NWEIGHT29,NWEIGHT30,NWEIGHT31,NWEIGHT32,NWEIGHT33,NWEIGHT34,NWEIGHT35,NWEIGHT36,NWEIGHT37,NWEIGHT38,NWEIGHT39,NWEIGHT40,NWEIGHT41,NWEIGHT42,NWEIGHT43,NWEIGHT44,NWEIGHT45,NWEIGHT46,NWEIGHT47,NWEIGHT48,NWEIGHT49,NWEIGHT50,NWEIGHT51,NWEIGHT52,NWEIGHT53,NWEIGHT54,NWEIGHT55,NWEIGHT56,NWEIGHT57,NWEIGHT58,NWEIGHT59,NWEIGHT60,A_heated,E_heat_kbtu,E_heat_btu,E_heat_therm,E_heat_kwh_equiv,Thermal_Intensity_I,envelope_score,envelope_class,climate_zone,hdd_band,year_built_cat,housing_type,division_name,region_name,building_age,heating_equip_age,heating_equip_age_unknown,log_sqft,hdd_sqft_interaction,heating_per_sqft
103178,1009.0119608,SOUTH,South Atlantic,U,3619,1553,3,2,1400,1400,310,2.0,2,1,5,9,1.0,5,1,2,3,2,1.0,0.0,0.0,1.0,,0.0,,1,5.0,1.0,3.0,4.0,,0,0,,1.0,80.0,90.0,80.0,4.0,2.0,40528.84,115296.13,0.0,0.0,155824.97,11878.32,1123.7,0.0,0.0,67849.45,1559.15,1284.7,0.0,0.0,2843.85,7,42,1,2,1,1.0,1.0,3,0,1036.1374163,1032.3717027,1025.0499129,1018.5881954,1057.639501,1036.8250203,1024.247694,1031.0429614,1048.3806601,1019.2541542,1029.6708771,1038.7332175,1050.6548749,1027.4293318,1021.773265,1044.0930952,1037.3574159,1063.3158096,1053.3976526,1038.1502781,1055.2651278,995.19626864,1014.5170259,1048.0507717,1023.1172931,1060.3505695,1025.2305362,1036.0732136,1030.5918307,1027.2214755,1023.3961737,1054.7333587,1020.3334041,1032.3478836,1013.778421,1036.7329183,1046.5671689,1038.5485988,1017.829426,1042.929294,1007.4168645,1051.2986219,1005.0667268,1027.8483942,1005.5129348,1009.5354373,1026.6298383,1029.8352642,1029.4678155,1031.9415611,1026.49359,1022.4516776,1021.0665235,1015.3715062,1007.8798343,1031.5566024,0.0,1026.2973982,1012.9183942,1043.5863793,1400,67849.45,67849450.0,678.4945,19885.53634232122,13.391515019934474,6.0,medium,mixed,2000-4000,1950-1959,Single-family attached,South Atlantic,SOUTH,65,13.0,0,7.244941546337007,5.0666,48463.892857142855
103179,4705.5043452,WEST,Pacific,U,5786,500,2,9,3570,2380,2380,2.0,3,0,4,7,1.0,5,1,2,1,4,1.0,0.0,1.0,0.0,,1.0,1.0,3,5.0,1.0,3.0,1.0,5.0,0,0,,2.0,70.0,69.0,68.0,1.0,1.0,28099.79,70895.27,0.0,0.0,98995.06,8235.58,704.63,0.0,0.0,55694.96,786.54,721.62,0.0,0.0,1508.16,2,71,2,3,1,1.0,,0,0,4730.4415666,4761.5129473,4861.9009031,4791.8921136,4761.716813,4793.3152073,4774.3680125,4819.0153447,4745.4114233,4773.7795932,4874.6089422,4762.3652351,4759.9056742,4826.6224991,4810.9149689,4768.3546785,4861.811219,4749.9329377,4922.6811204,4732.7349375,4762.6735085,4935.3223558,4742.7781824,4761.7513916,4788.8521586,4784.5962393,4779.1130758,4710.3009349,4805.306573,4795.8497817,4798.1833771,4802.7043533,4788.3828074,4716.7916814,4919.121583,4798.5185407,4777.5954299,4786.2815948,4800.8149508,4836.700206,4769.3802096,4896.7993762,4710.1294885,4746.0605026,4798.7434921,4739.5157399,4699.3097062,4948.3593582,4862.6646528,4693.8399369,4769.4359232,4703.6826546,4732.6660614,0.0,4743.0509899,4750.3910819,4691.0757931,4838.5765683,4835.3643645,4732.3272108,2380,55694.96,55694960.0,556.9496,16323.259085580305,4.0444596780986855,12.0,good,mixed,4000-6000,2016-2020,Single-family detached,Pacific,WEST,2,1.0,0,7.7752758464868625,13.77068,23401.243697478993
103180,10505.857137,WEST,Pacific,U,2137,1930,2,5,1900,1900,1900,1.0,2,0,3,8,1.0,5,3,2,2,3,1.0,0.0,0.0,1.0,,1.0,0.0,2,5.0,1.0,3.0,2.0,5.0,0,0,,3.0,68.0,52.0,66.0,1.0,2.0,28209.42,32982.72,0.0,0.0,61192.14,8267.71,319.63,0.0,0.0,18249.85,1375.34,527.35,0.0,0.0,1902.69,3,53,2,4,1,1.0,,0,0,10623.007583,10713.865613,10833.063482,10810.054361,10651.224752,10650.466799,10636.41241,10497.786582,10541.038165,10762.803559,10640.80056,10861.719467,10630.2165,10722.532587,10701.972241,10558.091752,10657.817558,10789.407432,10575.922559,10827.486759,10596.794646,10857.152937,10748.527284,10647.01536,10580.203063,10580.573289,10757.477348,10583.914642,10537.131045,10706.121386,10777.01325,10743.087965,10737.08642,10716.955811,10744.457127,10728.60749,10681.167907,10730.013047,10787.446164,10711.529252,10622.914957,10790.325953,10514.592893,10645.150245,10944.73469,10642.916787,10692.496828,10536.605919,0.0,10497.720448,10748.444642,10767.794868,10629.63182,10819.604802,10796.438707,10739.412197,10472.927343,10679.964301,10536.020021,10658.249471,1900,18249.85,18249850.0,182.4985,5348.7250879249705,4.494704824766643,11.0,good,mild,2000-4000,1980-1989,Single-family detached,Pacific,WEST,35,4.0,0,7.550135342488429,4.0603,9605.184210526315
103181,3753.5264162,MIDWEST,West North Central,U,6316,964,2,2,3000,3000,3000,1.0,2,1,4,13,0.0,4,2,2,2,3,1.0,1.0,0.0,0.0,1.0,0.0,,3,5.0,1.0,3.0,2.0,,0,0,,1.0,72.0,72.0,72.0,1.0,4.0,51398.12,93021.44,0.0,0.0,144419.56,15063.93,911.28,0.0,0.0,70069.1,1429.9,615.44,0.0,0.0,2045.34,4,58,1,2,1,1.0,,0,0,3786.3821372,3853.7551905,3786.0523641,3806.2628325,3803.7324196,3753.2602384,3783.2034464,3906.0474578,3828.2428322,3899.2224289,3799.7476101,3776.8655663,3912.9131076,3794.5333334,3826.0146491,3862.4524654,3828.7461473,3784.9310165,3792.5685729,3732.495214,3756.6054751,3813.4015351,3818.6920686,3773.1290791,3895.4448484,3810.2449124,3895.7461764,3791.6543024,3782.3023521,3768.0842001,3841.440809,0.0,3811.7343983,3743.8351357,3731.9550026,3927.1180151,3802.59627,3784.1528687,3848.141613,3835.9630467,3814.3456888,3846.5451837,3905.8500977,3820.4121123,3786.8498976,3827.2289097,3829.1882194,3743.2278403,3848.7389763,3869.8740488,3731.0065679,3804.1583094,3802.05409,3844.5270464,3811.0848448,3908.3009171,3787.8118324,3864.0145635,3870.5199646,3772.5126024,3000,70069.1,70069100.0,700.691,20536.07854630715,3.697968123284779,10.0,medium,cold,6000-8000,1950-1959,Single-family detached,West North Central,MIDWEST,65,4.0,0,8.006700845440367,18.948,23356.366666666665
103183,991.16861761,MIDWEST,West North Central,C,8647,583,2,1,1150,1150,1150,1.0,1,1,2,5,0.0,6,1,1,3,1,0.0,1.0,0.0,0.0,1.0,0.0,,4,5.0,1.0,3.0,4.0,,0,0,,2.0,74.0,70.0,74.0,1.0,4.0,40251.77,96828.32,0.0,0.0,137080.09,11797.12,953.97,0.0,0.0,82106.42,1335.98,617.7,0.0,0.0,1953.68,3,56,1,5,1,1.0,,0,0,992.68511644,1010.4723725,1014.4458477,984.88569972,1010.4920186,989.85768318,1007.670945,1008.1890123,1021.5923525,1002.9812243,997.78710689,1014.2688587,1007.8266349,1007.3966168,1001.5772017,1000.3116718,1005.0748852,1014.9686663,1002.8534361,999.70877001,0.0,1012.46784,1008.3050342,1016.983646,1003.5521503,1007.1882488,999.63760591,1005.2817341,1004.539953,1014.6921873,1008.4698531,1025.0760008,996.74247313,1008.7855397,996.26098645,1025.5774462,1016.3925077,1015.6281842,1013.3107758,995.48007289,1008.361807,985.76142713,1004.3791264,1003.1160778,989.33982638,1018.3039269,1002.3708536,1019.5543844,1015.2499968,1008.3983258,1001.7107046,1024.9981954,1012.6953646,1023.6513526,1002.4188003,1011.7159768,1005.943062,997.02767255,1012.0738406,992.16703673,1150,82106.42,82106420.0,821.0642,24064.015240328252,8.256839014284925,1.0,poor,cold,>8000,Before 1950,Single-family detached,West North Central,MIDWEST,80,13.0,0,7.048386408721883,9.94405,71396.88695652173
103184,7589.8959438,MIDWEST,East North Central,U,5842,1045,2,4,2630,2630,2100,2.0,2,1,4,9,1.0,5,1,2,1,4,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,5.0,1.0,3.0,6.0,,0,0,,3.0,70.0,60.0,76.0,1.0,6.0,38587.64,119311.12,0.0,0.0,157898.76,11309.39,1182.58,0.0,0.0,108621.76,1486.84,717.84,0.0,0.0,2204.68,2,71,1,4,1,1.0,,0,0,7740.3890632,7804.8613082,7690.0054133,7755.5843646,7597.247448,7658.7620226,7733.9617384,7683.0065927,7736.0643743,7759.9205637,7657.9996946,0.0,7663.8961608,7652.6273795,7641.5493065,7687.8430689,7670.2672301,7661.5303897,7812.0552132,7778.5517291,7772.0119383,7776.5543435,7626.2157787,7783.6746614,7805.8598946,7739.3818975,7590.5320856,7716.9321279,7687.6544918,7578.4674143,7820.2054595,7763.0413702,7839.2482368,7695.9255852,7698.5236709,7777.4747164,7710.6056269,7687.4856997,7700.5529264,7653.0736189,7634.1308775,7825.2841435,7681.0550565,7601.0779309,7783.5464831,7812.8677622,7790.2459866,7647.4339959,7949.1612337,7603.7314095,7715.936171,7733.1085769,7733.492814,7703.2887617,7817.5224337,7818.9826003,7623.9402303,7807.1743238,7804.7607176,7751.4189049,2630,108621.76,108621760.0,1086.2176,31835.216881594373,7.069676383029407,10.0,medium,mixed,4000-6000,1970-1979,Single-family detached,East North Central,MIDWEST,45,,1,7.875119281040293,15.36446,41301.049429657796
103186,12159.447044,NORTHEAST,Middle Atlantic,U,4202,1360,5,1,750,750,210,,1,0,2,7,,4,3,1,4,1,0.0,,,,,,,1,,1.0,2.0,6.0,,0,0,,5.0,55.0,50.0,55.0,4.0,2.0,16019.72,31864.77,0.0,0.0,47884.49,4695.11,308.94,0.0,0.0,8186.97,1352.06,1157.01,0.0,0.0,2509.07,2,60,2,4,1,1.0,,0,1,12464.073546,12334.507029,12195.088456,12337.367495,0.0,12386.080879,12422.812933,12257.816059,12423.344726,12365.988475,12477.27878,12503.8184,12434.484716,12231.897867,12336.21583,12168.857151,12556.559408,12258.533281,12461.707021,12553.751677,12367.089257,12300.452728,12277.18684,12303.637507,12379.283245,12464.232259,12460.57486,12250.147469,12383.687416,12266.245614,12478.399321,12300.119085,12527.484853,12292.20433,12426.021356,12293.345064,12467.279832,12314.119006,12400.673259,12319.071243,12254.857099,12269.724983,12397.542025,12329.003842,12341.349421,12366.512624,12211.43607,12413.915151,12398.788386,12371.94583,12155.365123,12029.255264,12329.536938,12358.172275,12412.70524,12467.522353,12469.419378,12404.462072,12387.210582,12349.377345,750,8186.97,8186970.0,81.8697,2399.4636576787807,2.5978010471204187,0.0,poor,mixed,4000-6000,Before 1950,Apartment (5+ units),Middle Atlantic,NORTHEAST,80,,1,6.621405651764134,3.1515,10915.96
103187,4387.4986018,WEST,Pacific,C,4441,334,2,7,510,510,510,1.0,2,0,3,5,1.0,3,2,2,1,3,1.0,0.0,1.0,1.0,,1.0,0.0,3,5.0,1.0,3.0,3.0,1.0,0,0,,1.0,70.0,70.0,70.0,1.0,3.0,23107.79,63863.64,0.0,0.0,86971.43,6772.51,609.67,0.0,0.0,22720.66,616.49,607.46,0.0,0.0,1223.95,4,35,1,3,1,1.0,,0,0,4591.2705013,4464.1425528,4430.8178075,4426.8297765,4519.040192,4480.8881695,4420.5377142,4505.2774091,4538.0925752,4429.5200034,4473.130237,4492.5044478,4508.4464239,4523.1904194,4462.5402616,4500.3664781,4472.6218849,0.0,4478.7982829,4453.5655768,4415.2304317,4464.1760025,4419.4191922,4400.3446725,4431.5029538,4462.0583649,4424.926513,4445.706975,4427.1380087,4464.574701,4439.5499132,4463.2113167,4498.4469954,4458.3442355,4421.0657996,4463.4894445,4535.9401312,4434.8377974,4427.5793155,4507.6827199,4479.8078609,4455.3859996,4457.2877734,4450.9937268,4456.4904152,4543.8766534,4423.3175921,4447.7928699,4506.9008336,4464.2827079,4428.987468,4441.8146522,4483.8395834,4448.6695291,4494.0988616,4413.6280127,4443.4944144,4451.7966803,4458.44592,4498.2045698,510,22720.66,22720660.0,227.2066,6659.044548651817,10.031595074417968,13.0,good,mixed,4000-6000,2000-2009,Single-family detached,Pacific,WEST,15,8.0,0,6.236369590203704,2.26491,44550.313725490196
103188,5525.0552411,NORTHEAST,Middle Atlantic,U,4750,1194,3,7,2300,2300,2300,1.0,2,0,2,6,1.0,5,3,1,2,4,1.0,0.0,0.0,1.0,,1.0,0.0,3,5.0,1.0,3.0,5.0,,0,0,,2.0,72.0,65.0,62.0,1.0,5.0,26512.59,64069.36,0.0,0.0,90581.95,7770.39,626.24,0.0,0.0,43934.45,1076.54,732.76,0.0,0.0,1809.3,2,82,1,3,1,1.0,,0,0,5796.7496089,5555.6516363,5602.6998202,5606.3286488,5671.5622277,0.0,5674.2656276,5550.1337946,5639.2793809,5514.1400461,5547.3830181,5498.4380538,5560.849303,5745.2866102,5490.5484175,5654.2866105,5486.626946,5508.1980144,5661.2218363,5532.0987706,5671.598484,5683.8059964,5549.9960082,5708.3515103,5697.501423,5600.7877335,5561.3647284,5603.4487584,5539.6025163,5544.6231939,5572.4676696,5610.047057,5669.2184301,5544.6890303,5783.1414644,5556.4114377,5646.0861608,5566.2532768,5593.3930647,5670.940871,5582.5279327,5618.9241785,5584.8482031,5643.4872695,5613.1743409,5631.3409381,5623.2278887,5679.9708856,5740.4042599,5501.1889084,5539.8149363,5706.7861717,5643.0196103,5706.4441028,5581.4385659,5694.8963498,5551.0626554,5587.7696992,5783.6196043,5654.6642203,2300,43934.45,43934450.0,439.3445,12876.450762016413,4.02145995423341,8.0,medium,mixed,4000-6000,2000-2009,Single-family attached,Middle Atlantic,NORTHEAST,15,18.0,0,7.741099090035366,10.925,19101.934782608696
103189,11469.391619,MIDWEST,East North Central,U,5177,979,2,4,2590,2590,2590,1.0,2,0,3,7,1.0,3,1,1,2,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2,5.0,1.0,3.0,3.0,5.0,0,0,,1.0,68.0,68.0,70.0,1.0,5.0,24749.72,82840.85,0.0,0.0,107590.57,7253.73,805.96,0.0,0.0,72621.29,842.85,967.75,0.0,0.0,1810.6,1,82,1,2,1,1.0,,0,0,11882.219016,11712.010936,11600.595019,11785.958115,11531.969209,11678.848698,11644.4637,11568.152654,11679.743496,11801.243619,11618.676882,12027.233914,11619.120273,11592.588975,11550.325059,11601.998951,11745.030655,11496.875991,11781.592794,11690.619576,0.0,11838.893619,11617.498854,11694.500484,11704.707673,11734.143906,11611.959912,11540.979937,11491.246216,11584.123425,11817.158568,11787.254591,11773.856788,11599.769543,11667.391378,11813.30658,11705.34172,11772.579432,11544.314717,11726.402863,11715.510666,11629.550289,11677.744771,11549.398411,11747.73075,11701.874773,11836.120648,11605.239249,11853.1854,11507.367305,11566.198368,11598.904204,11540.761899,11511.924573,11703.706995,11586.795495,11640.475955,11585.737675,11750.38647,11514.448732,2590,72621.29,72621290.0,726.2129,21284.08264947245,5.416091966024359,9.0,medium,mixed,4000-6000,1970-1979,Single-family detached,East North Central,MIDWEST,45,8.0,0,7.85979918056211,13.40843,28039.108108108107
103190,7055.2075627,WEST,Pacific,U,4362,234,2,1,2250,2250,2250,2.0,2,0,3,7,0.0,5,1,1,2,1,1.0,1.0,0.0,1.0,1.0,0.0,,1,5.0,1.0,3.0,4.0,7.0,0,0,,1.0,62.0,62.0,50.0,1.0,4.0,28550.71,103133.89,0.0,0.0,131684.6,8367.73,958.47,0.0,0.0,82905.51,910.05,1121.44,0.0,0.0,2031.49,2,50,2,5,1,1.0,,0,0,7157.2280379,7176.7492584,7161.418504,7138.9257802,7059.4670936,7247.3435221,7163.2782382,7228.4044323,7204.8279461,7165.377195,0.0,7115.6961696,7160.4819119,7156.1049342,7213.8723771,7181.5875818,7251.0108009,7205.3647699,7107.1187575,7266.6757057,7151.365629,7150.82286,7288.2717055,7194.3962762,7124.4074523,7208.7889854,7186.2009053,7195.8517138,7130.8511749,7146.4342666,7335.6179958,7178.4820067,7113.2047747,7288.7317708,7129.8192257,7128.0525072,7176.7355072,7163.4463707,7117.0340205,7118.707961,7262.4296953,7153.2491396,7242.4048914,7083.4305615,7160.3762736,7200.4294509,7237.5924454,7069.3746775,7125.0869254,7091.8454788,7198.5893207,7128.9964252,7191.9051629,7120.6640005,7103.7993323,7158.7782319,7201.9267603,7111.7188857,7104.8605377,7130.544513,2250,82905.51,82905510.0,829.0551,24298.21512309496,8.447247440012227,3.0,poor,mixed,4000-6000,Before 1950,Single-family detached,Pacific,WEST,80,13.0,0,7.719129840906732,9.8145,36846.89333333333
103191,7033.0940812,MIDWEST,East North Central,C,7531,584,2,1,2400,2400,1600,1.0,2,0,3,10,0.0,6,2,2,2,3,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,5.0,1.0,3.0,4.0,5.0,0,0,,3.0,69.0,65.0,69.0,1.0,5.0,36463.91,84098.09,0.0,0.0,120562.0,10686.96,835.9,0.0,0.0,76306.12,1049.9,662.0,0.0,0.0,1711.9,2,63,2,3,1,1.0,,0,0,7159.9255035,7112.0603678,7214.8229953,7049.0203701,7262.9957092,7044.878154,7207.2911687,7285.8068789,7168.4869131,7117.7873139,7220.9420946,7185.3967962,7155.8387501,7262.5495799,7183.7025505,7146.853511,7123.3033251,7168.8182487,7160.5569646,7112.4068658,7044.6411797,7219.4668194,7165.9527891,7184.7855608,7212.650999,7170.5666316,7135.6236849,7162.687423,7146.0513998,7063.8849684,7101.3564987,7135.5458823,7079.9332501,7162.22907,7063.8379847,7151.6773591,7190.1040748,7101.9717523,7110.6043724,7106.1702309,7149.6580914,7144.2782412,7163.9233095,7160.8408326,7069.4022537,7091.5366068,7134.9950504,7142.4177285,7154.9489956,7129.4796626,7151.993247,0.0,7190.3697901,7164.6471809,7146.0576389,7095.8084291,7280.9503546,7103.0639228,7118.1014335,7098.8142313,2400,76306.12,76306120.0,763.0612,22364.04454865182,4.221778869561368,9.0,medium,cold,6000-8000,Before 1950,Single-family detached,East North Central,MIDWEST,80,13.0,0,7.783640596221253,18.0744,31794.216666666667
103194,8289.4673453,MIDWEST,East North Central,C,4479,1387,2,1,2420,1210,1210,1.0,2,0,2,6,0.0,5,3,2,3,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,5.0,1.0,3.0,6.0,5.0,0,0,,1.0,68.0,64.0,66.0,1.0,6.0,31319.45,39213.38,0.0,0.0,70532.83,9179.2,385.04,0.0,0.0,32567.48,1215.82,530.83,0.0,0.0,1746.65,3,58,1,4,1,1.0,,0,0,8450.4872212,8379.3354929,8421.6366065,8396.4174333,8473.4151247,8368.1525626,8470.0897095,8613.09152,0.0,8400.9193268,8511.0703418,8463.3007352,8418.3977186,8575.9854269,8511.1315088,8522.5955675,8430.2295741,8442.656546,8430.3027606,8388.049218,8341.5919526,8485.3302758,8435.8602373,8517.2859865,8493.3981297,8505.1136216,8414.1312682,8441.1778321,8423.7407681,8293.5481025,8370.7674176,8432.1448412,8319.5304679,8490.2043052,8333.1345484,8484.4925812,8439.099743,8304.0178097,8366.2770759,8384.1886375,8393.899326,8450.218707,8449.7979567,8511.0378935,8321.2706745,8346.4719518,8440.0202036,8394.6587049,8398.2930315,8406.9914559,8440.9011064,8531.5777168,8397.3881739,8434.7715214,8380.2477625,8384.3329657,8543.4981062,8433.0671169,8364.3175736,8324.4820734,1210,32567.48,32567480.0,325.6748,9544.982415005861,6.009214719194626,7.0,medium,mixed,4000-6000,Before 1950,Single-family detached,East North Central,MIDWEST,80,,1,7.099201743553092,5.41959,26915.272727272728
103195,9760.7029331,NORTHEAST,Middle Atlantic,U,4616,1163,2,1,2250,1500,1500,2.0,2,0,5,8,0.0,4,1,2,2,3,0.0,1.0,0.0,0.0,0.0,0.0,,3,5.0,1.0,3.0,5.0,,0,0,,2.0,68.0,62.0,60.0,1.0,5.0,40627.45,38085.25,0.0,0.0,78712.7,11907.23,367.17,0.0,0.0,36377.2,1692.48,476.12,0.0,0.0,2168.6,2,45,2,2,1,1.0,,0,0,9969.5247726,9830.2006929,9967.1983505,9926.1341267,9893.3572085,9794.5477299,9907.6065992,9983.2097783,9888.5427158,10042.855084,9932.3151927,10028.468453,9914.1382169,9896.4018994,9947.9869413,9843.7806155,9887.7205192,9932.1397492,9826.8801597,10019.53266,10076.444476,9931.9146156,9796.2774684,9978.2068071,9921.0793538,10007.629847,9945.3138455,9911.5136764,9920.5354324,9850.2989742,9902.0024328,9880.5431787,9964.8755144,9972.8595386,9926.9762013,9865.6021331,9947.0521496,9929.9621164,10026.558147,10021.736064,9823.5459851,10020.199474,9819.7015817,9920.9585392,9907.152363,0.0,9870.849658,9840.7884114,9919.3200779,9968.7875505,9911.9338958,9880.4240033,9936.0503697,9893.9267813,9908.7682229,9984.7619611,9947.6031004,9881.5683969,9798.4421891,9904.6606947,1500,36377.2,36377200.0,363.772,10661.547479484174,5.2537839399191215,9.0,medium,mixed,4000-6000,Before 1950,Single-family detached,Middle Atlantic,NORTHEAST,80,18.0,0,7.313886831633462,6.924,24251.466666666667
103196,3947.3355671,SOUTH,East South Central,U,4670,1138,2,5,3300,2200,2200,2.0,4,1,3,9,1.0,7,5,2,2,3,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,5.0,1.0,3.0,4.0,5.0,0,0,,1.0,68.0,68.0,65.0,1.0,4.0,60165.95,75000.29,0.0,0.0,135166.24,17633.63,735.84,0.0,0.0,60239.58,1800.23,810.0,0.0,0.0,2610.23,2,55,2,5,1,1.0,,0,0,3983.0156902,4032.9355444,3963.026157,3975.7482728,3982.1156934,4042.1680004,4052.3912542,3967.8790166,4063.3911811,3990.2627469,3959.1820272,4008.8502269,3992.2497857,3965.9796748,4079.7312779,3924.3373348,4088.5171067,4009.5866491,3989.1381806,3944.5866643,4024.2145458,4017.9594404,4045.7258236,4040.966955,4068.2119901,3979.5696268,4150.2463564,4019.2567229,4030.4703862,0.0,3994.8734434,3993.7672729,3970.8963861,3998.9461779,4007.1589286,4029.8010924,4019.5402344,3998.1975124,3979.8841404,4013.9275483,3945.1596493,4068.5724439,3946.7355798,3985.9634386,4021.5825543,4018.1134087,4023.1181223,3982.8701383,3985.6084118,3950.3223988,4007.4582254,3978.453792,3992.9329909,4050.1636508,3965.0962327,3988.8288863,4021.1525126,4021.6805635,3989.9482068,4073.5141852,2200,60239.58,60239580.0,602.3958,17655.21101992966,5.8633034845240415,11.0,good,mixed,4000-6000,1980-1989,Single-family detached,East South Central,SOUTH,35,13.0,0,7.696667081526462,10.274,27381.627272727274
103197,5617.3864007,NORTHEAST,Middle Atlantic,U,6269,703,2,1,1500,1200,270,2.0,1,1,5,9,0.0,6,1,1,3,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3,5.0,1.0,3.0,5.0,5.0,0,0,,1.0,72.0,72.0,72.0,4.0,2.0,42330.68,130715.66,0.0,0.0,173046.34,12406.41,1307.0,0.0,0.0,127294.9,1376.28,1272.69,0.0,0.0,2648.97,7,59,1,3,1,1.0,0.0,3,0,5752.5254915,5631.6713814,5723.4004337,5767.639666,5716.4636172,5662.2017257,5709.6459152,5750.8568812,5717.7890208,5792.5660443,5754.7047731,5750.6480504,5672.9415979,5748.7235176,5699.8335867,5708.1756105,5699.2201488,5747.3449058,5659.0137631,5744.2238842,5794.2915591,5745.7582349,5584.1691221,5776.6904128,5707.7736638,5722.8081714,5699.7591024,5724.4566294,5753.9804786,5714.0181697,5690.2102487,5716.3244372,5782.8479609,5670.4528308,5676.9975173,5689.0647645,5727.8696538,5750.3523435,5771.4803103,5708.0046061,5673.8462711,5721.1290085,5675.8254607,5717.7729487,5683.7645676,5730.5635252,5638.0461911,5713.4385096,5710.1952057,5718.3542255,5665.4178627,0.0,5769.1573196,5705.2255113,5677.3507897,5699.8758361,5764.5813618,5656.2997996,5693.349618,5734.8526647,1200,127294.9,127294900.0,1272.949,37308.001172332944,16.92121284628064,1.0,poor,cold,6000-8000,Before 1950,Single-family detached,Middle Atlantic,NORTHEAST,80,18.0,0,7.0909098220799835,7.5228,106079.08333333333
103199,6795.3711701,SOUTH,East South Central,R,2357,2052,2,9,2000,2000,2000,1.0,2,0,3,7,0.0,4,2,1,1,4,1.0,0.0,0.0,1.0,,1.0,0.0,3,3.0,1.0,3.0,1.0,1.0,0,0,,1.0,68.0,68.0,68.0,1.0,1.0,22377.7,28534.95,0.0,0.0,50912.65,6558.53,281.92,0.0,0.0,18524.4,874.06,200.86,0.0,0.0,1074.92,1,73,1,5,1,1.0,,0,0,7074.1168054,6955.3168873,6807.1812527,6865.6927289,6988.068587,6783.4535654,6866.6794848,6921.6784056,6876.0448534,6971.0900918,7200.8186626,6801.8012612,6843.5858149,6794.5534389,6934.7538672,6932.7841459,6968.6097389,6781.2579498,7115.2549147,6778.2503486,6880.8820535,6857.5344182,6931.4862064,6836.7301244,6980.080575,6934.9199485,6780.9621154,6847.4647951,6794.630259,6847.337072,6840.5713555,6816.4521019,6893.9429285,6801.3727684,6800.5343566,7002.3644135,6870.3364722,6921.2151091,6863.341796,6887.4428716,7099.7927993,6967.4881756,6908.2210076,6882.2059955,6882.5469754,6841.1045196,0.0,6885.7276062,7036.9824559,6986.2768057,6896.9890944,7069.0840018,6986.1093898,6952.0437525,7029.2557417,6979.7288642,6933.9743907,6785.6709928,7044.5920065,6855.7856093,2000,18524.4,18524400.0,185.244,5429.191090269636,3.9296563428086553,10.0,medium,mild,2000-4000,2016-2020,Single-family detached,East South Central,SOUTH,2,1.0,0,7.601402334583733,4.714,9262.2
